region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Алтайский край;-0.134973;-0.13497;-0.19550;-0.07658;-0.118355;-0.11835;-0.21886;-0.02367;-0.133030;-0.13303;-0.18470;-0.08293;0.022157;0.02216;-0.29711;0.28306;0.042991;0.04299;-0.15554;0.21692;0.062566;0.06257;-0.09825;0.20653;0.015692;0.01569;-1.01980;0.61171;0.395679;0.39568;0.10382;0.61533;0.365304;0.36530;0.09742;0.57341;0.327112;NULL;NULL;NULL;0.456814;0.45681;0.06556;0.71883;0.470774;0.47077;0.10856;0.71748
Амурская область;-0.132107;-0.13211;-0.23341;-0.03674;-0.465495;-0.46550;-0.67282;-0.27686;-0.217159;-0.21716;-0.30832;-0.13052;-0.078367;-0.07837;-0.50166;0.25390;-0.266137;-0.26614;-0.65736;0.05568;-0.143829;-0.14383;-0.41338;0.08772;0.172774;NULL;NULL;NULL;-0.131425;-0.13142;-0.82622;0.35453;-0.003589;-0.00359;-0.55741;0.39626;1.000000;NULL;NULL;NULL;0.409481;NULL;NULL;NULL;0.509787;NULL;NULL;NULL
Архангельская область;0.088358;0.08836;0.01374;0.15902;-0.026352;-0.02635;-0.14873;0.08680;0.054502;0.05450;-0.00875;0.11499;0.182312;0.18231;-0.23736;0.49258;0.163173;0.16317;-0.08131;0.36698;0.193203;0.19320;-0.00615;0.36378;0.131837;NULL;NULL;NULL;0.513708;0.51371;0.08987;0.77855;0.487916;0.48792;0.09710;0.74433;1.000000;NULL;NULL;NULL;0.715565;NULL;NULL;NULL;0.745411;NULL;NULL;NULL
Астраханская область;-0.419418;-0.41942;-0.63620;-0.22318;-0.283067;-0.28307;-0.57736;-0.02855;-0.351432;-0.35143;-0.52054;-0.19565;0.141520;0.14152;-0.67362;0.63296;-0.625671;-0.62567;-1.37966;-0.05411;-0.242435;-0.24243;-0.74060;0.14833;1.000000;NULL;NULL;NULL;-0.332734;-0.33273;-1.89998;0.52544;0.078897;0.07890;-0.99961;0.67158;1.000000;NULL;NULL;NULL;0.239848;NULL;NULL;NULL;0.413376;NULL;NULL;NULL
Белгородская область;-0.514256;-0.51426;-0.75927;-0.29354;-0.217069;-0.21707;-0.50268;0.02931;-0.402013;-0.40201;-0.58574;-0.23330;0.350493;0.35049;-0.40293;0.76777;-0.274135;-0.27413;-0.86123;0.17253;-0.096831;-0.09683;-0.55049;0.25725;-0.285576;NULL;NULL;NULL;0.014669;NULL;NULL;NULL;-0.038514;-0.03851;-1.24991;0.62930;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Брянская область;-0.092384;-0.09238;-0.19775;0.00646;-0.158367;-0.15837;-0.32622;-0.00569;-0.111706;-0.11171;-0.20007;-0.02791;-0.048262;-0.04826;-0.68465;0.40013;0.039802;0.03980;-0.28588;0.30404;0.001529;0.00153;-0.28512;0.24107;-1.502725;NULL;NULL;NULL;0.775901;NULL;NULL;NULL;0.495268;0.49527;-0.09273;0.81977;-0.906838;NULL;NULL;NULL;0.876458;NULL;NULL;NULL;0.762336;NULL;NULL;NULL
Владимирская область;-0.188790;-0.18879;-0.27913;-0.10292;-0.300454;-0.30045;-0.43613;-0.17385;-0.225256;-0.22526;-0.29991;-0.15359;-0.079629;-0.07963;-0.65101;0.33916;-0.139906;-0.13991;-0.47084;0.13603;-0.144460;-0.14446;-0.42802;0.09794;1.000000;NULL;NULL;NULL;-0.254328;-0.25433;-0.96491;0.25603;-0.130494;-0.13049;-0.76906;0.32897;1.000000;NULL;NULL;NULL;-0.277649;-0.27765;-1.16518;0.32076;-0.230807;-0.23081;-1.08438;0.34535
Волгоградская область;-0.367898;-0.36790;-0.48628;-0.25613;-0.116333;-0.11633;-0.26644;0.02118;-0.282599;-0.28260;-0.37509;-0.19444;0.078639;0.07864;-0.33626;0.39604;-0.037948;-0.03795;-0.30389;0.18845;-0.035731;-0.03573;-0.26087;0.16039;1.000000;NULL;NULL;NULL;0.190144;0.19014;-0.27990;0.52661;0.268309;0.26831;-0.15558;0.57209;1.000000;NULL;NULL;NULL;0.364592;0.36459;-0.23613;0.72799;0.371933;0.37193;-0.22138;0.73107
Вологодская область;0.266183;0.26618;0.18681;0.34015;0.154857;0.15486;0.01890;0.27746;0.233928;0.23393;0.16593;0.29808;0.416971;0.41697;-0.05551;0.72065;0.139692;0.13969;-0.21646;0.41753;0.228663;0.22866;-0.04588;0.44977;1.000000;NULL;NULL;NULL;0.803566;NULL;NULL;NULL;0.824059;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.856351;NULL;NULL;NULL;0.866950;NULL;NULL;NULL
Воронежская область;-0.200022;-0.20002;-0.26597;-0.13647;-0.312910;-0.31291;-0.42359;-0.20827;-0.235207;-0.23521;-0.29174;-0.18039;0.014476;0.01448;-0.34358;0.30120;-0.067899;-0.06790;-0.32291;0.15135;-0.015582;-0.01558;-0.21358;0.15916;0.586499;NULL;NULL;NULL;-0.058718;-0.05872;-0.69995;0.39376;0.070410;0.07041;-0.47116;0.45716;1.000000;NULL;NULL;NULL;-0.249807;-0.24981;-1.07551;0.31670;-0.115097;-0.11510;-0.85074;0.39011
г. Москва;-0.396165;-0.39617;-0.55925;-0.24489;-0.935929;-0.93593;-1.19703;-0.69645;-0.589489;-0.58949;-0.72822;-0.45841;1.000000;NULL;NULL;NULL;-0.235728;-0.23573;-0.94525;0.27562;-0.121641;-0.12164;-0.76533;0.34241;0.597301;NULL;NULL;NULL;0.205382;0.20538;-0.39445;0.60202;0.164308;0.16431;-0.43187;0.56624;1.000000;NULL;NULL;NULL;0.229830;0.22983;-0.65685;0.72401;0.128273;0.12827;-0.87523;0.68760
г. Санкт-Петербург;0.265732;0.26573;0.21106;0.31781;-0.480872;-0.48087;-0.62312;-0.34725;0.081853;0.08185;0.02825;0.13344;0.414688;0.41469;0.10976;0.64029;-0.358201;-0.35820;-0.70345;-0.06342;-0.015079;-0.01508;-0.24174;0.18201;-0.322943;NULL;NULL;NULL;-0.254156;-0.25416;-0.89042;0.21946;-0.175224;-0.17522;-0.71310;0.23553;-1.645885;NULL;NULL;NULL;0.319172;0.31917;-0.26944;0.68922;0.214412;0.21441;-0.34783;0.59262
г. Севастополь;-0.136679;-0.13668;-0.37247;0.07010;-0.521335;-0.52133;-0.91715;-0.18514;-0.266743;-0.26674;-0.46802;-0.08502;0.405024;NULL;NULL;NULL;-0.294508;-0.29451;-1.14295;0.29071;-0.047119;-0.04712;-0.63248;0.37677;-7.270167;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.215567;NULL;NULL;NULL;-14.036667;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.012195;NULL;NULL;NULL
Еврейская автономная область;-0.359862;-0.35986;-0.63224;-0.12164;-0.477483;-0.47748;-1.11404;0.01168;-0.371221;-0.37122;-0.61519;-0.15462;0.658608;NULL;NULL;NULL;0.365763;NULL;NULL;NULL;0.610108;0.61011;0.26818;0.82277;1.000000;NULL;NULL;NULL;-0.805813;NULL;NULL;NULL;0.098376;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Забайкальский край;-0.047622;-0.04762;-0.14715;0.04580;0.082459;0.08246;-0.07904;0.22654;-0.014574;-0.01457;-0.09858;0.06491;0.165945;0.16594;-0.18171;0.43619;0.213675;0.21367;-0.07689;0.44545;0.178512;0.17851;-0.04121;0.36421;-0.671846;NULL;NULL;NULL;0.591592;NULL;NULL;NULL;0.322723;0.32272;-0.27216;0.69228;-0.893119;NULL;NULL;NULL;0.597001;NULL;NULL;NULL;0.433083;NULL;NULL;NULL
Ивановская область;-0.021675;-0.02167;-0.22275;0.15589;-0.146038;-0.14604;-0.35061;0.03648;-0.139232;-0.13923;-0.28724;-0.00314;-0.314990;-0.31499;-1.84288;0.53006;0.002224;0.00222;-0.47934;0.36477;-0.329720;-0.32972;-0.90128;0.11274;-1.846223;NULL;NULL;NULL;0.326623;NULL;NULL;NULL;-0.112323;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.370006;NULL;NULL;NULL;0.178759;NULL;NULL;NULL
Иркутская область;-0.225518;-0.22552;-0.29647;-0.15727;-0.237315;-0.23731;-0.36851;-0.11497;-0.230652;-0.23065;-0.29281;-0.17057;-0.006415;-0.00642;-0.31617;0.24951;-0.022245;-0.02224;-0.25094;0.17623;0.039512;0.03951;-0.13052;0.19126;0.543005;NULL;NULL;NULL;0.318503;0.31850;-0.14798;0.63620;0.411636;0.41164;0.04377;0.66947;0.479239;NULL;NULL;NULL;0.418507;0.41851;-0.08754;0.73508;0.475123;0.47512;0.04962;0.74854
Кабардино-Балкарская Республика;-0.700202;-0.70020;-1.07737;-0.37233;-0.252200;-0.25220;-0.69630;0.10607;-0.480166;-0.48017;-0.75253;-0.23792;0.460807;NULL;NULL;NULL;0.227379;0.22738;-0.56996;0.69345;0.376638;0.37664;-0.16292;0.71555;1.000000;NULL;NULL;NULL;0.412041;NULL;NULL;NULL;0.573459;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.096926;NULL;NULL;NULL;0.297768;NULL;NULL;NULL
Калининградская область;-0.064214;-0.06421;-0.15106;0.01798;-0.159237;-0.15924;-0.32050;-0.01204;-0.070480;-0.07048;-0.14516;0.00077;0.131245;0.13125;-0.24791;0.42238;0.047954;0.04795;-0.24244;0.28815;0.225014;0.22501;0.03691;0.38627;1.000000;NULL;NULL;NULL;0.507411;0.50741;-0.06665;0.82412;0.675000;0.67500;0.29681;0.88391;1.000000;NULL;NULL;NULL;0.308202;0.30820;-0.50253;0.75341;0.521993;0.52199;-0.03749;0.82955
Калужская область;-0.108864;-0.10886;-0.24026;0.01259;-0.467841;-0.46784;-0.70888;-0.25132;-0.204976;-0.20498;-0.31934;-0.09764;0.182617;0.18262;-0.35763;0.55317;-0.164920;-0.16492;-0.55082;0.14941;0.087307;0.08731;-0.17516;0.30649;-0.542106;NULL;NULL;NULL;0.030875;0.03087;-0.76316;0.53713;0.154558;0.15456;-0.46116;0.56373;1.000000;NULL;NULL;NULL;0.453477;NULL;NULL;NULL;0.587826;NULL;NULL;NULL
Камчатский край;0.135088;0.13509;-0.01175;0.26668;-0.034304;-0.03430;-0.34273;0.22191;0.100985;0.10099;-0.02945;0.21968;0.534865;NULL;NULL;NULL;0.018285;0.01829;-0.65836;0.47694;0.290801;0.29080;-0.12140;0.58560;1.000000;NULL;NULL;NULL;0.662460;NULL;NULL;NULL;0.760317;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Карачаево-Черкесская Республика;-0.862965;-0.86297;-1.25812;-0.51785;-0.455701;-0.45570;-1.12270;0.05334;-0.645111;-0.64511;-0.95530;-0.37015;-1.413686;-1.41369;NULL;NULL;-1.173301;-1.17330;NULL;NULL;-0.659659;-0.65966;-1.74875;0.09094;-2.270719;NULL;NULL;NULL;-1.529579;NULL;NULL;NULL;-0.806695;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кемеровская область;-0.213266;-0.21327;-0.33069;-0.10309;-0.164015;-0.16401;-0.30168;-0.03661;-0.201894;-0.20189;-0.29103;-0.11704;-0.119532;-0.11953;-0.58401;0.24241;0.064149;0.06415;-0.16474;0.26043;-0.016446;-0.01645;-0.22566;0.16711;0.101999;NULL;NULL;NULL;0.397098;0.39710;-0.09162;0.71115;0.328757;0.32876;-0.15433;0.65246;-0.441236;NULL;NULL;NULL;0.584599;0.58460;0.15498;0.83529;0.469101;0.46910;0.00790;0.75800
Кировская область;-0.110341;-0.11034;-0.18416;-0.03974;-0.309971;-0.30997;-0.45010;-0.17942;-0.167912;-0.16791;-0.23340;-0.10485;-0.325468;-0.32547;-0.70497;-0.00870;-0.186477;-0.18648;-0.45632;0.04698;-0.167663;-0.16766;-0.37095;0.01392;0.104835;NULL;NULL;NULL;0.598874;NULL;NULL;NULL;0.593044;0.59304;0.12007;0.85458;-0.595728;NULL;NULL;NULL;0.667770;NULL;NULL;NULL;0.628261;NULL;NULL;NULL
Костромская область;0.248440;0.24844;0.12894;0.35625;0.176227;0.17623;-0.02277;0.34711;0.227631;0.22763;0.12669;0.32033;-0.572915;-0.57292;-1.58323;0.12283;-0.027301;-0.02730;-0.51484;0.34032;-0.083336;-0.08334;-0.47878;0.23262;-0.679649;NULL;NULL;NULL;-0.024348;NULL;NULL;NULL;-0.016679;NULL;NULL;NULL;-1.399498;NULL;NULL;NULL;0.189894;NULL;NULL;NULL;0.073157;NULL;NULL;NULL
Краснодарский край;0.039513;0.03951;-0.04849;0.12240;-0.124429;-0.12443;-0.26962;0.00910;-0.007626;-0.00763;-0.08220;0.06340;-0.041128;-0.04113;-0.46288;0.28974;-0.190811;-0.19081;-0.47195;0.05153;-0.200258;-0.20026;-0.43963;0.01065;-0.377154;-0.37715;-1.98681;0.50872;-0.280985;-0.28098;-0.81154;0.13281;-0.383247;-0.38325;-0.90757;0.03354;0.189152;NULL;NULL;NULL;0.042022;0.04202;-0.53335;0.45022;-0.020985;-0.02098;-0.61163;0.40268
Красноярский край;-0.068900;-0.06890;-0.12698;-0.01290;-0.179390;-0.17939;-0.27308;-0.09057;-0.099680;-0.09968;-0.14870;-0.05211;0.203927;0.20393;-0.06886;0.42500;-0.129268;-0.12927;-0.31059;0.03399;-0.128181;-0.12818;-0.28966;0.01885;-0.671463;-0.67146;NULL;NULL;0.069002;0.06900;-0.26544;0.33717;-0.120385;-0.12038;-0.48308;0.17620;0.413741;NULL;NULL;NULL;0.369531;0.36953;0.02688;0.61923;0.295949;0.29595;-0.07495;0.56855
Курганская область;0.133136;0.13314;-0.00684;0.25937;0.034372;0.03437;-0.17716;0.21860;0.104036;0.10404;-0.01055;0.20952;0.451270;NULL;NULL;NULL;-0.120990;-0.12099;-0.67766;0.29481;0.001217;0.00122;-0.44731;0.34486;1.000000;NULL;NULL;NULL;-0.542352;-0.54235;-1.80495;0.26316;-0.430564;-0.43056;-1.59850;0.31603;1.000000;NULL;NULL;NULL;-0.658311;NULL;NULL;NULL;-0.608418;NULL;NULL;NULL
Курская область;-0.066270;-0.06627;-0.23193;0.08344;-0.272858;-0.27286;-0.51066;-0.06213;-0.138706;-0.13871;-0.27262;-0.01479;-0.338225;-0.33822;-0.99487;0.15150;-0.055960;-0.05596;-0.42427;0.24118;-0.110616;-0.11062;-0.41601;0.14624;-1.282942;-1.28294;NULL;NULL;-0.438016;-0.43802;-1.25613;0.14803;-0.511988;-0.51199;-1.25588;0.04196;1.000000;NULL;NULL;NULL;0.211619;0.21162;-0.53865;0.66316;0.306076;0.30608;-0.35336;0.70339
Ленинградская область;-0.168420;-0.16842;-0.28620;-0.05813;-0.357579;-0.35758;-0.54841;-0.18333;-0.222466;-0.22247;-0.32156;-0.12851;-0.438130;-0.43813;-1.53507;0.28186;-0.978445;-0.97845;-1.57448;-0.48417;-1.026242;-1.02624;-1.58032;-0.55921;-1.345750;NULL;NULL;NULL;0.122342;0.12234;-0.89708;0.68632;-0.178625;-0.17863;-1.29175;0.49529;-0.919250;NULL;NULL;NULL;0.442298;NULL;NULL;NULL;0.246291;NULL;NULL;NULL
Липецкая область;0.119714;0.11971;0.02472;0.20814;-0.201385;-0.20139;-0.41505;-0.01082;0.046588;0.04659;-0.04035;0.12841;0.078342;0.07834;-0.41295;0.43689;-0.033206;-0.03321;-0.46183;0.30081;0.242705;0.24271;0.00425;0.43890;1.000000;NULL;NULL;NULL;0.819730;NULL;NULL;NULL;0.903138;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.787211;NULL;NULL;NULL;0.881300;NULL;NULL;NULL
Магаданская область;0.269343;0.26934;0.07222;0.43570;-0.630966;-0.63097;-1.49193;0.00104;0.158745;0.15874;-0.03842;0.32866;0.787618;NULL;NULL;NULL;0.356565;NULL;NULL;NULL;0.723923;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.836145;NULL;NULL;NULL;0.314502;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-2.962207;NULL;NULL;NULL;-0.460409;NULL;NULL;NULL
Московская область;0.070767;0.07077;-0.00539;0.14296;-0.110304;-0.11030;-0.20718;-0.01882;-0.013157;-0.01316;-0.07315;0.04454;-0.747093;-0.74709;-1.49778;-0.16586;-0.023686;-0.02369;-0.27002;0.18815;-0.524268;-0.52427;-0.83714;-0.24952;-0.575387;-0.57539;NULL;NULL;0.103536;0.10354;-0.29861;0.41182;-0.356910;-0.35691;-0.90648;0.07427;-2.110118;NULL;NULL;NULL;0.237626;0.23763;-0.31027;0.60512;-0.275733;-0.27573;-1.10748;0.29999
Мурманская область;-0.086136;-0.08614;-0.22036;0.03768;-0.065581;-0.06558;-0.31267;0.14787;-0.083872;-0.08387;-0.20064;0.02493;-0.325769;-0.32577;-1.07347;0.21274;0.277514;0.27751;-0.17405;0.59409;0.067725;0.06773;-0.30435;0.36027;0.021625;NULL;NULL;NULL;0.768278;NULL;NULL;NULL;0.643970;NULL;NULL;NULL;-1.242110;NULL;NULL;NULL;0.690633;NULL;NULL;NULL;0.486654;NULL;NULL;NULL
Ненецкий автономный округ;0.458758;0.45876;0.28193;0.60322;0.452114;0.45211;-0.11791;0.78315;0.452140;0.45214;0.28525;0.59026;0.017653;NULL;NULL;NULL;-0.002174;NULL;NULL;NULL;0.147730;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Нижегородская область;-0.275290;-0.27529;-0.35031;-0.20316;-0.139501;-0.13950;-0.23852;-0.04602;-0.225688;-0.22569;-0.28502;-0.16825;-0.147396;-0.14740;-0.53012;0.16442;-0.186117;-0.18612;-0.40056;0.00476;-0.267700;-0.26770;-0.46568;-0.08876;0.634402;NULL;NULL;NULL;0.353682;0.35368;-0.05052;0.63694;0.319430;0.31943;-0.08919;0.60939;0.178656;NULL;NULL;NULL;0.370629;0.37063;-0.08265;0.67420;0.282728;0.28273;-0.20806;0.61706
Новгородская область;-0.090981;-0.09098;-0.25611;0.05871;-0.016176;-0.01618;-0.27073;0.20124;-0.069298;-0.06930;-0.20573;0.05623;-0.093551;-0.09355;-0.78284;0.38702;0.193700;0.19370;-0.21814;0.49904;0.097459;0.09746;-0.24517;0.36961;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.501180;NULL;NULL;NULL;0.545333;NULL;NULL;NULL
Новосибирская область;-0.121806;-0.12181;-0.19096;-0.05543;-0.170387;-0.17039;-0.28198;-0.06561;-0.133322;-0.13332;-0.19161;-0.07701;0.214042;0.21404;-0.11102;0.46776;0.251378;0.25138;0.06445;0.41123;0.199319;0.19932;0.03219;0.34574;0.400425;NULL;NULL;NULL;0.462057;0.46206;0.11122;0.70485;0.412603;0.41260;0.06012;0.66281;1.000000;NULL;NULL;NULL;0.699532;0.69953;0.35186;0.89249;0.700396;0.70040;0.35393;0.89278
Омская область;-0.096960;-0.09696;-0.21286;0.01116;-0.144501;-0.14450;-0.33424;0.02606;-0.099777;-0.09978;-0.19669;-0.00834;-0.210277;-0.21028;-0.81512;0.23985;-0.055438;-0.05544;-0.41609;0.23722;0.033008;0.03301;-0.23107;0.25571;0.459538;NULL;NULL;NULL;0.335118;0.33512;-0.29178;0.71515;0.458041;0.45804;-0.01315;0.75302;1.000000;NULL;NULL;NULL;0.411241;0.41124;-0.27188;0.78951;0.561618;0.56162;0.05334;0.84324
Оренбургская область;-0.319127;-0.31913;-0.42123;-0.22217;-0.132961;-0.13296;-0.28796;0.00878;-0.267584;-0.26758;-0.35229;-0.18659;-1.131403;-1.13140;-1.93172;-0.49794;-0.157880;-0.15788;-0.51906;0.13965;-0.410719;-0.41072;-0.73867;-0.12804;-0.889317;NULL;NULL;NULL;-0.090132;-0.09013;-0.75114;0.37596;-0.168868;-0.16887;-0.78844;0.28482;1.000000;NULL;NULL;NULL;0.268440;0.26844;-0.49486;0.71070;0.343480;0.34348;-0.34066;0.74028
Орловская область;-0.198159;-0.19816;-0.32294;-0.08187;-0.425211;-0.42521;-0.68421;-0.19501;-0.243413;-0.24341;-0.35442;-0.13890;0.273582;0.27358;-0.12553;0.56250;0.190740;0.19074;-0.15859;0.46055;0.403187;0.40319;0.20857;0.56232;-0.467333;-0.46733;-1.92785;0.38138;0.415484;0.41548;-0.09423;0.73386;0.434012;0.43401;0.09166;0.67579;1.000000;NULL;NULL;NULL;0.552574;NULL;NULL;NULL;0.745488;NULL;NULL;NULL
